,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,256526.30872638946,111783525.14897202,-22254.623710223816,1101.0786473400065,-1973.5646125643923,-2334975.5747954138,-1224.8085484893957,-744.0431562582182,13220.078925792428,-1932.619142830624,8.913916161455992,-3.8063969254211623,10.892657711585171,1.5043279647448287,6.694786257212694,-5.018361150472596,-16.564154278112092,-13.781306248162982,5.305990975434302,-21.204216685487978,-25.89565475032099,-8.451952704855895,-14.22108923046578
1,111783525.14897202,3115833894697.7656,322720784.1805569,20351188.0070928,4659661.771630336,32954294851.121803,-3631824.6825797074,-43295.89686044925,3999505.6354206945,-36154262.57315952,23556.301694014433,-19250.9986393782,-38009.67336750883,13457.2995617971,64532.97158536501,-22198.76014568711,-74705.16028997726,15298.090418146186,64300.31084994547,-63426.81518525243,-119869.7353735285,-14717.928380869542,-37674.923758487035
2,-22254.623710223816,322720784.1805569,4714217.260693346,178492.14832619144,129451.10863898639,488874179.45499516,-15631.97636248318,-300.3037761242515,-23834.66476261931,4262.207953684083,-47.64553178998499,35.6194987519917,-90.63358166932227,52.9086449078013,-101.64278926527227,-96.05660778622591,55.17782861253343,653.0513370229568,330.77911642366536,355.1146124646133,65.41942527419829,-32.383835614838425,218.94798185495708
3,1101.0786473400065,20351188.0070928,178492.14832619144,9807.203169716748,5546.898546633048,18662200.101507522,-570.1160218430459,30.149672044923616,-1446.8768118744495,282.1131174295747,-1.3316684196278012,4.155596085809756,-7.318095830948437,3.971901135853841,-4.849851796018129,-9.176078896400231,-2.1516018749129833,36.61989888657704,23.557090226319943,16.863626817288807,-3.7576259753569583,-1.1186085937379142,15.508342938910626
4,-1973.5646125643923,4659661.771630336,129451.10863898639,5546.898546633048,5000.646690283558,13453352.777319267,-557.4231858051141,-79.14640796373929,-1139.3108727936517,438.5595694816146,-2.2442098634036167,2.9516938612842845,-6.4960455552031915,1.2044685259811578,-8.611514918475322,-2.367365358971583,7.109845613600856,29.027553535572295,10.680923068623052,21.02465307689927,11.045457102470492,-1.5563557163962065,13.013953742864654
5,-2334975.5747954138,32954294851.121803,488874179.45499516,18662200.101507522,13453352.777319267,50945346301.26764,-1463160.7363945046,84723.02771761829,-2735155.1164008467,343512.39624940034,-4688.897041772115,3985.0753544436357,-9652.577327775249,5577.969289423058,-10534.584978984189,-10271.864620721888,5462.295441888526,67782.6551993874,34740.2860348696,36734.77788526521,6364.118790862118,-2282.3813685259815,22864.847919387634
6,-1224.8085484893957,-3631824.6825797074,-15631.97636248318,-570.1160218430459,-557.4231858051141,-1463160.7363945046,733.9088764444721,348.04483470754747,-993.3112634005228,-204.83601859443417,1.0663681585786549,0.5910715700075804,0.7751816074439613,-0.15145253353031266,0.4272093111396437,-0.8332640749965191,-2.2243437031078392,-5.042588747041443,-1.2992891716813886,-3.286578119827359,-2.50299498785638,3.683762040360133,-1.9835536334173858
7,-744.0431562582182,-43295.89686044925,-300.3037761242515,30.149672044923616,-79.14640796373929,84723.02771761829,348.04483470754747,406.4607691474717,-381.0926511764615,-205.39419968132654,0.42911782559596534,-0.024540514440852073,-0.26702655817335175,0.04392022608789815,0.8775711271908792,-1.089677403585848,-2.018410732793964,-1.5042741503333692,0.6782542680568664,-2.165179454078554,-2.8737996453599006,2.786478015020962,-0.9600011733675726
8,13220.078925792428,3999505.6354206945,-23834.66476261931,-1446.8768118744495,-1139.3108727936517,-2735155.1164008467,-993.3112634005228,-381.0926511764615,23100.76937178041,1243.4430564794327,-0.09046512924833287,-5.159522289729748,2.4681713863063295,-0.6977556181643798,6.5910518203827175,1.971249525083923,-3.137741132063799,-7.953229859768264,-1.4397172636635052,-10.567281193632716,-7.4308047421994665,-4.546785765280075,-5.966760484120476
9,-1932.619142830624,-36154262.57315952,4262.207953684083,282.1131174295747,438.5595694816146,343512.39624940034,-204.83601859443417,-205.39419968132654,1243.4430564794327,5645.306413687477,-1.3306008829262261,0.699193585539037,-1.1338401350494254,-0.16545126618504705,-3.4425927169221717,2.058128084634068,6.6234685116717955,3.626632765728696,-1.37642644872608,5.4027155175347685,7.846013410964836,-1.6620983366335105,2.3903305497114906
10,8.913916161455992,23556.301694014433,-47.64553178998499,-1.3316684196278012,-2.2442098634036167,-4688.897041772115,1.0663681585786549,0.42911782559596534,-0.09046512924833287,-1.3306008829262261,0.0896499772311,-0.0006262806766007138,0.010929428513682839,6.453490872948362e-05,0.008301072261575114,-0.0033321701538062912,-0.016577134995281777,-0.01211258351093699,0.004646100895804653,-0.01651879901068174,-0.024336998951201203,0.004641841016622059,-0.004045256791841343
11,-3.8063969254211623,-19250.9986393782,35.6194987519917,4.155596085809756,2.9516938612842845,3985.0753544436357,0.5910715700075804,-0.024540514440852073,-5.159522289729748,0.699193585539037,-0.0006262806766007138,0.020282598747118796,-0.0020232107769982827,0.0012419310608650588,-0.012494986018710456,-0.011005209726033752,-0.007517557972247579,0.026335922497292833,0.021685620603545622,0.021607351313135216,-0.0041499620318518615,0.0021003183634345558,0.023829744144648293
12,10.892657711585171,-38009.67336750883,-90.63358166932227,-7.318095830948437,-6.4960455552031915,-9652.577327775249,0.7751816074439613,-0.26702655817335175,2.4681713863063295,-1.1338401350494254,0.010929428513682839,-0.0020232107769982827,0.08237315394938355,-0.002913942431547112,0.019743931561692688,0.014880835750197241,-0.015581937139365442,-0.053149293139435054,-0.020534440115751132,-0.033348870195728866,-0.020569275151756578,0.0013724237896988074,-0.028267490703363093
13,1.5043279647448287,13457.2995617971,52.9086449078013,3.971901135853841,1.2044685259811578,5577.969289423058,-0.15145253353031266,0.04392022608789815,-0.6977556181643798,-0.16545126618504705,6.453490872948362e-05,0.0012419310608650588,-0.002913942431547112,0.002467063989604443,0.0017520602811982732,-0.005292190750816022,-0.005196297356248934,0.011615607751264639,0.011504853408102962,0.0013173350941710633,-0.008394882923557079,-0.0002220551030660705,0.004642623328395964
14,6.694786257212694,64532.97158536501,-101.64278926527227,-4.849851796018129,-8.611514918475322,-10534.584978984189,0.4272093111396437,0.8775711271908792,6.5910518203827175,-3.4425927169221717,0.008301072261575114,-0.012494986018710456,0.019743931561692688,0.0017520602811982732,0.06507405109478209,-0.013860578123849453,-0.06754901323422488,-0.06617580056730815,0.010977204656149922,-0.08629368989175164,-0.10252888486162463,0.004337443448439892,-0.044884980379198046
15,-5.018361150472596,-22198.76014568711,-96.05660778622591,-9.176078896400231,-2.367365358971583,-10271.864620721888,-0.8332640749965191,-1.089677403585848,1.971249525083923,2.058128084634068,-0.0033321701538062912,-0.011005209726033752,0.014880835750197241,-0.005292190750816022,-0.013860578123849453,0.04920189881533966,0.06432187901242212,-0.02517518170540507,-0.058045686999094986,0.023780887634546666,0.08640921369982059,-0.007233326232964124,-0.016871712661966496
16,-16.564154278112092,-74705.16028997726,55.17782861253343,-2.1516018749129833,7.109845613600856,5462.295441888526,-2.2243437031078392,-2.018410732793964,-3.137741132063799,6.6234685116717955,-0.016577134995281777,-0.007517557972247579,-0.015581937139365442,-0.005196297356248934,-0.06754901323422488,0.06432187901242212,0.22747435917268663,0.04765621567687144,-0.07282266989465219,0.1133607501972372,0.22928438384666547,-0.014789945740451409,0.021823966245378468
17,-13.781306248162982,15298.090418146186,653.0513370229568,36.61989888657704,29.027553535572295,67782.6551993874,-5.042588747041443,-1.5042741503333692,-7.953229859768264,3.626632765728696,-0.01211258351093699,0.026335922497292833,-0.053149293139435054,0.011615607751264639,-0.06617580056730815,-0.02517518170540507,0.04765621567687144,0.2707839854056896,0.116409457363713,0.17701610278986118,0.07290308116636757,-0.019364212153365402,0.1474429205961975
18,5.305990975434302,64300.31084994547,330.77911642366536,23.557090226319943,10.680923068623052,34740.2860348696,-1.2992891716813886,0.6782542680568664,-1.4397172636635052,-1.37642644872608,0.004646100895804653,0.021685620603545622,-0.020534440115751132,0.011504853408102962,0.010977204656149922,-0.058045686999094986,-0.07282266989465219,0.116409457363713,0.1186431465833115,0.01736256516378418,-0.10068189050407624,-0.00040403049061769994,0.06466321367762169
19,-21.204216685487978,-63426.81518525243,355.1146124646133,16.863626817288807,21.02465307689927,36734.77788526521,-3.286578119827359,-2.165179454078554,-10.567281193632716,5.4027155175347685,-0.01651879901068174,0.021607351313135216,-0.033348870195728866,0.0013173350941710633,-0.08629368989175164,0.023780887634546666,0.1133607501972372,0.17701610278986118,0.01736256516378418,0.17785242987036495,0.16863442197960332,-0.01723192471013876,0.10250068628142257
20,-25.89565475032099,-119869.7353735285,65.41942527419829,-3.7576259753569583,11.045457102470492,6364.118790862118,-2.50299498785638,-2.8737996453599006,-7.4308047421994665,7.846013410964836,-0.024336998951201203,-0.0041499620318518615,-0.020569275151756578,-0.008394882923557079,-0.10252888486162463,0.08640921369982059,0.22928438384666547,0.07290308116636757,-0.10068189050407624,0.16863442197960332,0.30151067380087554,-0.018720729384813516,0.04120267726598395
21,-8.451952704855895,-14717.928380869542,-32.383835614838425,-1.1186085937379142,-1.5563557163962065,-2282.3813685259815,3.683762040360133,2.786478015020962,-4.546785765280075,-1.6620983366335105,0.004641841016622059,0.0021003183634345558,0.0013724237896988074,-0.0002220551030660705,0.004337443448439892,-0.007233326232964124,-0.014789945740451409,-0.019364212153365402,-0.00040403049061769994,-0.01723192471013876,-0.018720729384813516,0.02452493465765821,-0.008981888045534707
22,-14.22108923046578,-37674.923758487035,218.94798185495708,15.508342938910626,13.013953742864654,22864.847919387634,-1.9835536334173858,-0.9600011733675726,-5.966760484120476,2.3903305497114906,-0.004045256791841343,0.023829744144648293,-0.028267490703363093,0.004642623328395964,-0.044884980379198046,-0.016871712661966496,0.021823966245378468,0.1474429205961975,0.06466321367762169,0.10250068628142257,0.04120267726598395,-0.008981888045534707,0.10227288818503168
